id,overture_height_m,analysis_height_m,height_source,height_confidence,height_uncertainty_m,num_floors,roof_shape,roof_height,has_parts,footprint_area_m2,building_uid,nearest_canopy_distance_m,mean_roof_canopy_distance_m,canopy_overlap_pct,building_raster_pixels,distance_sampling_method,roof_area_m2,facade_area_m2,envelope_area_m2,roof_shaded_0900_m2,roof_exposed_0900_m2,facade_sunfacing_0900_m2,facade_shaded_0900_m2,facade_direct_0900_m2,tree_shaded_0900_m2,direct_sun_0900_m2,exposure_fraction_0900,solar_index_0900,tree_shade_fraction_0900,roof_shaded_1200_m2,roof_exposed_1200_m2,facade_sunfacing_1200_m2,facade_shaded_1200_m2,facade_direct_1200_m2,tree_shaded_1200_m2,direct_sun_1200_m2,exposure_fraction_1200,solar_index_1200,tree_shade_fraction_1200,roof_shaded_1500_m2,roof_exposed_1500_m2,facade_sunfacing_1500_m2,facade_shaded_1500_m2,facade_direct_1500_m2,tree_shaded_1500_m2,direct_sun_1500_m2,exposure_fraction_1500,solar_index_1500,tree_shade_fraction_1500,roof_shaded_1800_m2,roof_exposed_1800_m2,facade_sunfacing_1800_m2,facade_shaded_1800_m2,facade_direct_1800_m2,tree_shaded_1800_m2,direct_sun_1800_m2,exposure_fraction_1800,solar_index_1800,tree_shade_fraction_1800,mean_exposure_fraction,mean_solar_exposure_index,mean_tree_shade_fraction,roof_raster_available
5d31eab5-7e49-4688-9f82-d47f3ea039a1,3.0,3.0,overture_height,provided,,,gabled,,False,13.548,1955,0.0,0.14,85.71,14,pixel_centre,13.548,44.6159,58.1639,13.548,0.0,22.3265,22.3265,0.0,35.8745,0.0,0.0,0.0,1.0,10.6449,2.9031,22.3265,17.5284,4.7981,28.1733,7.7012,0.1324,0.0709,0.7853,13.548,0.0,22.2934,22.2934,0.0,35.8415,0.0,0.0,0.0,1.0,13.548,0.0,22.2934,22.2934,0.0,35.8415,0.0,0.0,0.0,1.0,0.0331,0.0177,0.9463,True
7f8a2fba-c48a-4546-a25c-eee82f66e482,6.1912,6.1912,overture_height,provided,,,gabled,,False,112.9765,1956,0.0,1.9,13.27,113,pixel_centre,112.9765,305.7535,418.73,15.9967,96.9798,152.8768,125.4197,27.4571,141.4163,124.437,0.2972,0.1385,0.5319,9.9979,102.9786,152.8768,101.6055,51.2714,111.6034,154.2499,0.3684,0.2546,0.4198,17.9963,94.9802,152.8768,92.0992,60.7776,110.0954,155.7579,0.372,0.2406,0.4141,102.9786,9.9979,152.8768,152.8768,0.0,255.8554,9.9979,0.0239,0.0078,0.9624,0.2654,0.1604,0.5821,True
18076f1f-82fc-437a-9617-ac690f425d69,6.3695,6.3695,overture_height,provided,,,gabled,,False,107.1292,1957,0.0,1.12,37.5,104,pixel_centre,107.1292,276.7372,383.8664,99.9185,7.2106,138.3956,138.3956,0.0,238.3141,7.2106,0.0188,0.0086,0.9706,40.1734,66.9557,138.3956,135.2144,3.1812,175.3878,70.1369,0.1827,0.1492,0.7143,41.2035,65.9256,138.397,92.2804,46.1166,133.4839,112.0423,0.2919,0.1866,0.5437,40.1734,66.9557,138.397,100.7121,37.685,140.8855,104.6407,0.2726,0.1483,0.5738,0.1915,0.1232,0.7006,True
96b6e7a8-ad1b-4224-bb88-7877b9b07a97,6.2128,6.2128,overture_height,provided,,,gabled,,False,97.3312,1958,0.0,1.64,16.16,99,pixel_centre,97.3312,265.4784,362.8096,5.8989,91.4324,132.7392,104.9029,27.8363,110.8018,119.2687,0.3287,0.1733,0.4816,1.9663,95.3649,132.7392,89.7683,42.9709,91.7346,138.3359,0.3813,0.2641,0.3987,0.0,97.3312,132.7392,78.0094,54.7299,78.0094,152.0611,0.4191,0.2757,0.3391,23.5954,73.7358,132.7392,116.2229,16.5163,139.8184,90.2521,0.2488,0.0776,0.6077,0.3445,0.1977,0.4568,True
b4860895-fb64-4845-bacd-1fc47d0751ed,7.0178,7.0178,overture_height,provided,,,gabled,,False,96.7026,1959,0.0,2.23,4.17,96,pixel_centre,96.7026,298.6305,395.3331,0.0,96.7026,149.3153,32.8966,116.4188,32.8966,213.1213,0.5391,0.2756,0.1337,0.0,96.7026,149.3153,25.6403,123.675,25.6403,220.3776,0.5574,0.3213,0.1042,0.0,96.7026,149.3154,16.6914,132.624,16.6914,229.3265,0.5801,0.3373,0.0678,96.7026,0.0,149.3154,148.7003,0.615,245.4029,0.615,0.0016,0.0002,0.9975,0.4195,0.2336,0.3258,True
1fca0e27-e7ed-4a17-aea9-2e656cfe7b49,6.2442,6.2442,overture_height,provided,,,gabled,,False,119.1852,1960,0.0,1.52,26.23,122,pixel_centre,119.1852,311.9384,431.1236,42.0079,77.1773,155.9437,119.6503,36.2934,161.6582,113.4707,0.2632,0.102,0.5876,26.377,92.8081,155.9437,101.0837,54.8599,127.4608,147.6681,0.3425,0.2343,0.4633,26.377,92.8081,155.9405,36.2842,119.6564,62.6612,212.4645,0.4928,0.2898,0.2278,26.377,92.8081,155.9405,92.4043,63.5362,118.7814,156.3444,0.3626,0.1353,0.4317,0.3653,0.1904,0.4276,True
567eeb17-f1ea-4e1d-ab59-754f511b908e,3.5552,3.5552,overture_height,provided,,,gabled,,False,26.2404,1961,0.0,0.26,74.07,27,pixel_centre,26.2404,81.1565,107.3969,11.6624,14.578,40.5782,37.098,3.4802,48.7604,18.0582,0.1681,0.0909,0.7297,23.3248,2.9156,40.5782,40.1362,0.442,63.4611,3.3576,0.0313,0.0239,0.9498,26.2404,0.0,40.5783,40.5783,0.0,66.8188,0.0,0.0,0.0,1.0,26.2404,0.0,40.5783,40.5783,0.0,66.8188,0.0,0.0,0.0,1.0,0.0499,0.0287,0.9199,True
10ee6849-8f3c-4e8e-8cc7-251132c6e3ae,4.0252,4.0252,overture_height,provided,,,gabled,,False,52.1321,1962,0.0,0.71,56.6,53,pixel_centre,52.1321,116.3941,168.5261,52.1321,0.0,58.2224,58.2224,0.0,110.3545,0.0,0.0,0.0,1.0,33.4432,18.6889,58.2224,47.1184,11.104,80.5616,29.7929,0.1768,0.1197,0.73,29.5087,22.6234,58.1782,16.6419,41.5363,46.1506,64.1597,0.3807,0.2084,0.4184,52.1321,0.0,58.1782,58.1782,0.0,110.3103,0.0,0.0,0.0,1.0,0.1394,0.082,0.7871,True
f72280e4-051a-4daa-8202-dc0c5f403f83,7.4994,7.4994,overture_height,provided,,1.0,gabled,,False,164.5322,1963,0.0,2.55,1.83,164,pixel_centre,164.5322,408.493,573.0252,0.0,164.5322,178.0981,101.4974,76.6008,101.4974,241.133,0.4208,0.2025,0.2962,12.0389,152.4933,204.3212,148.3342,55.987,160.3732,208.4802,0.3638,0.2587,0.4348,14.0454,150.4868,204.2497,97.2506,106.9991,111.2961,257.4859,0.4493,0.2824,0.3018,0.0,164.5322,204.2497,84.9927,119.257,84.9927,283.7892,0.4952,0.228,0.2305,0.4323,0.2429,0.3158,True
bea5b321-94ec-4032-9f5d-162d30670e48,3.5135,3.5135,overture_height,provided,,,gabled,,False,26.3587,1964,0.0,0.45,57.69,26,pixel_centre,26.3587,72.5707,98.9294,26.3587,0.0,36.2943,36.2943,0.0,62.6531,0.0,0.0,0.0,1.0,12.1656,14.1932,36.2943,13.1028,23.1915,25.2684,37.3847,0.3779,0.2155,0.4033,12.1656,14.1932,36.2516,6.2055,30.046,18.3711,44.2392,0.4472,0.2465,0.2934,12.1656,14.1932,36.2516,15.2244,21.0271,27.39,35.2203,0.356,0.1828,0.4375,0.2953,0.1612,0.5335,True
f550c557-2dfb-4747-9c88-a16a7cc31105,3.5866,3.5866,overture_height,provided,,,gabled,,False,35.9687,1965,0.0,1.67,2.63,38,pixel_centre,35.9687,86.1888,122.1576,34.0756,1.8931,43.0816,39.2226,3.859,73.2982,5.7521,0.0471,0.0073,0.9272,0.0,35.9687,43.0816,4.9635,38.1181,4.9635,74.0868,0.6065,0.3682,0.0628,6.6258,29.3429,43.0766,25.8166,17.26,32.4424,46.6029,0.3815,0.2579,0.4104,35.9687,0.0,43.0766,43.0766,0.0,79.0453,0.0,0.0,0.0,1.0,0.2588,0.1583,0.6001,True
07cea75f-b7f2-465a-ad13-c44b630a5c3a,3.7558,3.7558,overture_height,provided,,,gabled,,False,22.5796,1966,1.0,1.43,0.0,23,pixel_centre,22.5796,71.4511,94.0308,0.9817,21.5979,35.749,18.7394,17.0096,19.7211,38.6075,0.4106,0.1683,0.3381,0.0,22.5796,35.749,12.1042,23.6448,12.1042,46.2244,0.4916,0.2989,0.2075,2.9452,19.6345,35.7077,20.5181,15.1895,23.4633,34.824,0.3703,0.2375,0.4025,20.6162,1.9634,35.7077,28.343,7.3647,48.9592,9.3281,0.0992,0.0229,0.84,0.3429,0.1819,0.447,True
8cecda75-ee31-4d9a-b381-1e18693d8e8c,7.2321,7.2321,overture_height,provided,,1.0,gabled,,False,167.9034,1967,0.0,2.85,2.98,168,pixel_centre,167.9034,413.9231,581.8266,5.9966,161.9069,206.9616,81.2708,125.6908,87.2674,287.5977,0.4943,0.1609,0.2328,0.0,167.9034,206.9616,39.1188,167.8428,39.1188,335.7462,0.5771,0.3559,0.1044,0.0,167.9034,206.9616,18.4434,188.5182,18.4434,356.4217,0.6126,0.3709,0.0492,114.9339,52.9695,206.9616,165.7864,41.1752,280.7203,94.1447,0.1618,0.0666,0.7489,0.4614,0.2386,0.2838,True
7c6ee10c-c456-4836-9c8f-93fcdf4b0a4a,3.3138,3.3138,overture_height,provided,,,gabled,,False,26.4393,1968,0.0,1.2,38.46,26,pixel_centre,26.4393,68.8572,95.2965,26.4393,0.0,34.4286,34.4286,0.0,60.8679,0.0,0.0,0.0,1.0,11.1859,15.2535,34.4286,20.4072,14.0214,31.5931,29.2748,0.3072,0.1953,0.519,8.1352,18.3042,34.4286,5.8879,28.5407,14.0231,46.8449,0.4916,0.281,0.2304,13.2197,13.2197,34.4286,27.3974,7.0312,40.6171,20.2508,0.2125,0.1134,0.6673,0.2528,0.1474,0.6042,True
fcec9060-6133-47f8-b92b-5900d641c9e0,7.8344,7.8344,overture_height,provided,,,gabled,,False,142.8263,1969,0.0,1.47,27.46,142,pixel_centre,142.8263,418.0912,560.9175,47.2735,95.5528,209.0952,173.5883,35.5068,220.8618,131.0596,0.2337,0.1299,0.6276,26.1513,116.675,209.0952,157.3323,51.7629,183.4836,168.4379,0.3003,0.2073,0.5214,43.2502,99.5761,209.0091,141.8719,67.1372,185.1221,166.7133,0.2972,0.1839,0.5262,63.3666,79.4597,209.0091,149.9296,59.0795,213.2962,138.5392,0.247,0.1431,0.6062,0.2695,0.166,0.5703,True
0ca10c91-9986-4406-b491-228b7e58e46d,8.0105,8.0105,overture_height,provided,,,gabled,,False,116.8922,1970,0.0,1.66,15.38,117,pixel_centre,116.8922,375.774,492.6662,27.9742,88.918,187.9889,167.4239,20.5651,195.3981,109.4831,0.2222,0.113,0.6409,3.9963,112.8959,187.9889,82.42,105.5689,86.4163,218.4648,0.4434,0.2754,0.2834,6.9936,109.8987,187.8135,80.2171,107.5963,87.2107,217.495,0.4415,0.2721,0.2862,40.9622,75.93,187.8135,166.6411,21.1723,207.6034,97.1023,0.1971,0.0784,0.6813,0.3261,0.1847,0.473,True
a562fa70-2af9-4cd8-b206-d2d23d583ceb,5.5526,5.5526,overture_height,provided,,,gabled,,False,89.8982,1971,0.0,1.72,10.0,90,pixel_centre,89.8982,211.6445,301.5426,5.9932,83.9049,105.7892,78.1667,27.6225,84.1599,111.5274,0.3699,0.1885,0.4301,5.9932,83.9049,105.7892,70.5982,35.191,76.5914,119.096,0.395,0.2758,0.3914,50.9423,38.9559,105.8507,95.4137,10.4369,146.356,49.3928,0.1638,0.1168,0.7477,89.8982,0.0,105.8507,105.8507,0.0,195.7488,0.0,0.0,0.0,1.0,0.2322,0.1453,0.6423,True
ac2d7ff7-35d4-4f57-9458-2237056f0104,4.8686,4.8686,overture_height,provided,,,gabled,,False,151.4526,1972,0.0,0.42,67.97,153,pixel_centre,151.4526,296.6899,448.1425,149.4729,1.9798,148.0238,148.0238,0.0,297.4967,1.9798,0.0044,0.002,0.9934,104.928,46.5247,148.0238,128.9206,19.1031,233.8486,65.6278,0.1464,0.1051,0.7809,106.9078,44.5449,148.6738,115.9805,32.6933,222.8883,77.2382,0.1724,0.1095,0.7426,113.837,37.6157,148.6738,137.0598,11.614,250.8968,49.2297,0.1099,0.0484,0.836,0.1083,0.0663,0.8382,True
a0aba3b1-c93f-4e91-a778-4c9ae64cb581,3.2007,3.2007,overture_height,provided,,,gabled,,False,10.1991,1973,0.0,0.0,100.0,8,pixel_centre,10.1991,41.501,51.7,10.1991,0.0,20.7505,20.7505,0.0,30.9496,0.0,0.0,0.0,1.0,10.1991,0.0,20.7505,20.7505,0.0,30.9496,0.0,0.0,0.0,1.0,10.1991,0.0,20.7505,20.7505,0.0,30.9496,0.0,0.0,0.0,1.0,10.1991,0.0,20.7505,20.7505,0.0,30.9496,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
6226bd68-bc3b-436d-bbaa-49486fb740ff,3.2827,3.2827,overture_height,provided,,,gabled,,False,28.7881,1974,0.0,0.56,57.14,28,pixel_centre,28.7881,77.3128,106.1009,28.7881,0.0,38.6564,38.6564,0.0,67.4445,0.0,0.0,0.0,1.0,28.7881,0.0,38.6564,38.6564,0.0,67.4445,0.0,0.0,0.0,1.0,16.4503,12.3377,38.6564,29.0483,9.6081,45.4986,21.9459,0.2068,0.1299,0.6746,28.7881,0.0,38.6564,38.6564,0.0,67.4445,0.0,0.0,0.0,1.0,0.0517,0.0325,0.9187,True
470ab240-105b-4745-84fa-c1b0322c5b94,4.925,4.925,overture_height,provided,,,gabled,,False,82.2871,1975,0.0,0.08,91.57,83,pixel_centre,82.2871,180.4557,262.7429,77.3301,4.9571,90.2088,85.4341,4.7747,162.7642,9.7318,0.037,0.0194,0.9436,71.3816,10.9055,90.2088,79.0654,11.1434,150.447,22.0489,0.0839,0.0498,0.8722,80.3043,1.9828,90.2045,89.2886,0.9159,169.5929,2.8987,0.011,0.0075,0.9832,82.2871,0.0,90.2045,90.2045,0.0,172.4916,0.0,0.0,0.0,1.0,0.033,0.0192,0.9497,True
9f3f12bf-fb9d-456d-8fe5-d28f4fc94422,2.4433,2.4433,overture_height,provided,,,gabled,,False,8.2518,1976,0.0,0.0,100.0,8,pixel_centre,8.2518,28.173,36.4248,8.2518,0.0,14.0965,14.0965,0.0,22.3484,0.0,0.0,0.0,1.0,8.2518,0.0,14.0965,14.0965,0.0,22.3484,0.0,0.0,0.0,1.0,8.2518,0.0,14.0976,14.0976,0.0,22.3494,0.0,0.0,0.0,1.0,8.2518,0.0,14.0976,14.0976,0.0,22.3494,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
2ddfdb70-1d47-4557-8899-ec6a89c30703,2.5198,2.5198,overture_height,provided,,,gabled,,False,19.8357,1977,1.0,1.82,0.0,18,pixel_centre,19.8357,47.286,67.1216,19.8357,0.0,23.643,23.643,0.0,43.4786,0.0,0.0,0.0,1.0,1.102,18.7337,23.643,4.4019,19.241,5.5039,37.9747,0.5658,0.3321,0.1266,13.2238,6.6119,23.643,23.643,0.0,36.8668,6.6119,0.0985,0.0767,0.8479,19.8357,0.0,23.643,23.643,0.0,43.4786,0.0,0.0,0.0,1.0,0.1661,0.1022,0.7436,True
e67aa159-27cd-4a7b-abb8-2b5487743db5,3.2916,3.2916,overture_height,provided,,,gabled,,False,20.5856,1978,0.0,0.0,100.0,20,pixel_centre,20.5856,60.0838,80.6694,20.5856,0.0,30.0419,30.0419,0.0,50.6275,0.0,0.0,0.0,1.0,20.5856,0.0,30.0419,30.0419,0.0,50.6275,0.0,0.0,0.0,1.0,20.5856,0.0,30.0419,30.0419,0.0,50.6275,0.0,0.0,0.0,1.0,20.5856,0.0,30.0419,30.0419,0.0,50.6275,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
8bd0d0a7-a421-4815-b261-586f995882ef,8.6192,8.6192,overture_height,provided,,,gabled,,False,96.9625,1979,0.0,0.32,77.08,96,pixel_centre,96.9625,345.8694,442.8318,96.9625,0.0,173.0204,173.0204,0.0,269.9829,0.0,0.0,0.0,1.0,57.5715,39.391,173.0204,172.6925,0.3279,230.264,39.7189,0.0897,0.0745,0.8529,49.4913,47.4712,172.9382,125.4887,47.4495,174.9799,94.9207,0.2143,0.1255,0.6483,50.5013,46.4612,172.9382,102.0747,70.8635,152.576,117.3247,0.2649,0.1749,0.5653,0.1422,0.0937,0.7666,True
ef4be74a-7b8c-4260-9856-2459b15b61dd,4.5218,4.5218,overture_height,provided,,,gabled,,False,39.921,1980,0.0,0.91,41.03,39,pixel_centre,39.921,115.0618,154.9828,21.4959,18.4251,57.5309,46.7805,10.7504,68.2764,29.1755,0.1882,0.1161,0.7006,16.3778,23.5431,57.5309,15.5103,42.0206,31.8881,65.5638,0.423,0.2314,0.3272,16.3778,23.5431,57.5309,6.6593,50.8716,23.0372,74.4147,0.4801,0.2631,0.2364,38.8974,1.0236,57.5309,56.7442,0.7867,95.6416,1.8103,0.0117,0.0036,0.9814,0.2758,0.1536,0.5614,True
2119d7df-cb9e-42e9-a172-ba2d3fb6c4da,10.2618,10.2618,overture_height,provided,,,gabled,,False,155.1943,1981,0.0,2.37,9.55,157,pixel_centre,155.1943,564.1287,719.323,5.931,149.2633,283.5564,198.9205,84.6359,204.8515,233.8992,0.3252,0.1883,0.4669,0.9885,154.2058,283.5564,146.5136,137.0428,147.5021,291.2486,0.4049,0.2522,0.3362,0.0,155.1943,283.4722,85.9381,197.5341,85.9381,352.7283,0.4904,0.2799,0.1959,0.0,155.1943,283.4722,166.2394,117.2328,166.2394,272.4271,0.3787,0.1858,0.379,0.3998,0.2265,0.3445,True
0d375c76-d517-40b4-959e-1cbf4578b923,7.7835,7.7835,overture_height,provided,,,gabled,,False,128.1707,1982,0.0,2.22,5.56,126,pixel_centre,128.1707,370.4082,498.5789,0.0,128.1707,189.464,107.519,81.9451,107.519,210.1158,0.4214,0.1663,0.3385,0.0,128.1707,186.3425,68.8736,117.4689,68.8736,245.6396,0.4927,0.3025,0.219,0.0,128.1707,188.7103,53.881,134.8293,53.881,263.0,0.5275,0.3189,0.17,35.603,92.5677,180.9442,150.7403,30.2039,186.3433,122.7716,0.2462,0.0877,0.6028,0.422,0.2189,0.3326,True
55d5c75b-45f1-4c47-83d9-f00cfdf1e806,6.5548,6.5548,overture_height,provided,,1.0,gabled,,False,235.0322,1983,0.0,2.26,10.97,237,pixel_centre,235.0322,487.8356,722.8677,45.6181,189.4141,227.1897,166.842,60.3477,212.46,249.7618,0.3455,0.1377,0.4596,9.917,225.1152,243.9599,94.1443,149.8155,104.0613,374.9307,0.5187,0.3428,0.2173,8.9253,226.1069,243.8881,56.4547,187.4333,65.38,413.5402,0.5721,0.3635,0.1365,35.7011,199.3311,243.8881,132.4466,111.4415,168.1477,310.7725,0.4299,0.1417,0.3511,0.4665,0.2464,0.2911,True
4a279078-8d99-4ee6-9a06-28501f6be5ea,7.6683,7.6683,overture_height,provided,,,gabled,,False,165.7113,1984,0.0,2.07,15.06,166,pixel_centre,165.7113,442.1097,607.8209,17.9687,147.7426,219.5947,81.2049,138.3897,99.1736,286.1323,0.4708,0.1706,0.2574,13.9756,151.7356,222.4174,132.6056,89.8118,146.5812,241.5474,0.3974,0.2658,0.3777,51.9096,113.8017,222.515,176.3832,46.1318,228.2928,159.9335,0.2631,0.1831,0.588,165.7113,0.0,222.515,222.1128,0.4022,387.824,0.4022,0.0007,0.0002,0.999,0.283,0.1549,0.5555,True
ec01c7fb-fd15-49d2-a0c9-3dc262f3462b,7.9002,7.9002,overture_height,provided,,,gabled,,False,221.646,1985,0.0,0.31,79.64,221,pixel_centre,221.646,506.7403,728.3863,221.646,0.0,253.6227,253.6227,0.0,475.2687,0.0,0.0,0.0,1.0,128.3741,93.2718,253.6227,174.3691,79.2536,302.7432,172.5255,0.2369,0.1512,0.637,99.2894,122.3566,253.7256,97.0954,156.6302,196.3848,278.9868,0.383,0.2251,0.4131,104.304,117.342,253.7256,168.7042,85.0214,273.0082,202.3634,0.2778,0.0958,0.5743,0.2244,0.118,0.6561,True
29e90738-b3f0-47dc-8052-c7db36c0dc4d,6.2412,6.2412,overture_height,provided,,,gabled,,False,103.0977,1986,0.0,0.65,55.34,103,pixel_centre,103.0977,269.7456,372.8433,92.0872,11.0104,134.8728,133.6202,1.2525,225.7075,12.263,0.0329,0.0158,0.9485,49.0465,54.0512,134.8729,64.8069,70.066,113.8534,124.1172,0.3329,0.1937,0.4784,60.0569,43.0408,134.8728,112.7266,22.1462,172.7835,65.187,0.1748,0.1199,0.7261,103.0977,0.0,134.8728,134.8728,0.0,237.9705,0.0,0.0,0.0,1.0,0.1352,0.0824,0.7882,True
f7b5e7af-a7d8-4ff6-8404-9bb8f9e7916c,2.7106,2.7106,overture_height,provided,,,gabled,,False,21.736,1987,0.0,1.92,4.55,22,pixel_centre,21.736,52.385,74.121,0.0,21.736,26.1925,7.602,18.5905,7.602,40.3265,0.5441,0.1656,0.1586,0.0,21.736,26.1925,0.4549,25.7376,0.4549,47.4736,0.6405,0.3818,0.0095,15.808,5.928,26.1925,23.6119,2.5806,39.4199,8.5086,0.1148,0.0797,0.8225,21.736,0.0,26.1925,26.1925,0.0,47.9285,0.0,0.0,0.0,1.0,0.3248,0.1568,0.4976,True
3d987733-9541-4447-85d4-1b5b394d7e4a,9.1051,9.1051,overture_height,provided,,2.0,gabled,,False,143.417,1988,1.0,3.1,0.0,144,pixel_centre,143.417,464.2083,607.6253,31.8704,111.5466,232.232,144.5557,87.6763,176.4261,199.2229,0.3279,0.0974,0.4697,9.9595,133.4575,232.1888,146.7034,85.4855,156.6629,218.943,0.3603,0.2366,0.4171,18.9231,124.4939,231.9763,167.8501,64.1262,186.7732,188.6201,0.3104,0.1995,0.4975,24.8988,118.5182,231.9763,169.0283,62.948,193.9271,181.4662,0.2986,0.1566,0.5166,0.3243,0.1725,0.4752,True
dd9df86e-ba1d-4536-9055-9b4016503a08,3.2611,3.2611,overture_height,provided,,,gabled,,False,26.385,1989,0.0,1.64,3.85,26,pixel_centre,26.385,67.1963,93.5813,0.0,26.385,33.5981,16.5856,17.0126,16.5856,43.3976,0.4637,0.2137,0.2765,0.0,26.385,33.5981,2.5867,31.0114,2.5867,57.3964,0.6133,0.363,0.0431,0.0,26.385,33.5981,9.4249,24.1732,9.4249,50.5582,0.5403,0.3404,0.1571,26.385,0.0,33.5981,33.5981,0.0,59.9831,0.0,0.0,0.0,1.0,0.4043,0.2293,0.3692,True
d0c7c673-eb01-4338-b967-fafe07d6cabb,2.8069,2.8069,overture_height,provided,,,gabled,,False,21.9121,1990,0.0,0.83,33.33,21,pixel_centre,21.9121,52.5616,74.4737,12.5212,9.3909,26.269,14.8547,11.4143,27.3758,20.8052,0.2794,0.0945,0.5682,6.2606,15.6515,26.2622,20.2277,6.0345,26.4883,21.686,0.2912,0.2068,0.5498,21.9121,0.0,26.2926,26.2926,0.0,48.2047,0.0,0.0,0.0,1.0,21.9121,0.0,26.2926,26.2926,0.0,48.2047,0.0,0.0,0.0,1.0,0.1426,0.0753,0.7795,True
415b5462-a61f-40cb-b605-778c11a2f8a5,3.8329,3.8329,overture_height,provided,,,gabled,,False,33.101,1991,0.0,0.0,100.0,34,pixel_centre,33.101,89.6426,122.7436,33.101,0.0,44.8213,44.8213,0.0,77.9223,0.0,0.0,0.0,1.0,33.101,0.0,44.8213,44.8213,0.0,77.9223,0.0,0.0,0.0,1.0,33.101,0.0,44.8213,44.8213,0.0,77.9223,0.0,0.0,0.0,1.0,33.101,0.0,44.8213,44.8213,0.0,77.9223,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
1f040e2a-06ba-4f4d-b0ad-484a75c929c1,3.5318,3.5318,overture_height,provided,,,gabled,,False,25.2651,1992,0.0,0.08,92.0,25,pixel_centre,25.2651,72.1809,97.4459,25.2651,0.0,35.9568,35.9568,0.0,61.2219,0.0,0.0,0.0,1.0,21.2226,4.0424,36.2428,26.8466,9.3962,48.0692,13.4386,0.1379,0.072,0.7815,24.2545,1.0106,36.224,36.224,0.0,60.4785,1.0106,0.0104,0.0081,0.9836,25.2651,0.0,36.224,36.224,0.0,61.4891,0.0,0.0,0.0,1.0,0.0371,0.02,0.9413,True
b000aef1-a20f-422a-86f0-8a7f96ef87cf,3.5549,3.5549,overture_height,provided,,,gabled,,False,27.7838,1993,0.0,0.49,60.71,28,pixel_centre,27.7838,77.2241,105.008,20.8379,6.946,38.6442,38.4327,0.2115,59.2706,7.1575,0.0682,0.0322,0.8923,14.8842,12.8996,38.6268,27.5716,11.0553,42.4558,23.9549,0.2281,0.1436,0.6393,27.7838,0.0,38.5799,38.5799,0.0,66.3637,0.0,0.0,0.0,1.0,27.7838,0.0,38.5799,38.5799,0.0,66.3637,0.0,0.0,0.0,1.0,0.0741,0.0439,0.8829,True
78280004-81e7-48c9-b7ba-36568f9fa2f7,8.7433,8.7433,overture_height,provided,,,gabled,,False,102.8008,1994,0.0,1.57,24.27,103,pixel_centre,102.8008,358.1854,460.9861,50.9013,51.8994,179.1388,172.2385,6.9003,223.1398,58.7998,0.1276,0.065,0.7914,26.9478,75.853,179.0656,159.2315,19.8341,186.1793,95.6871,0.2076,0.1547,0.6605,13.9729,88.8278,179.0465,83.6554,95.3911,97.6283,184.219,0.3996,0.2225,0.3464,13.9729,88.8278,179.0465,133.3719,45.6747,147.3448,134.5025,0.2918,0.1512,0.5228,0.2566,0.1484,0.5803,True
6ac7c571-eecf-4479-a038-22320c30a56c,7.2373,7.2373,overture_height,provided,,,gabled,,False,124.6676,1995,0.0,0.18,88.0,125,pixel_centre,124.6676,346.576,471.2436,124.6676,0.0,173.2608,173.2608,0.0,297.9284,0.0,0.0,0.0,1.0,123.6703,0.9973,173.2382,173.2382,0.0,296.9084,0.9973,0.0021,0.0018,0.9967,91.7554,32.9122,173.3152,116.858,56.4572,208.6134,89.3694,0.1896,0.0916,0.7001,97.7394,26.9282,173.3152,163.9495,9.3658,261.6889,36.294,0.077,0.0362,0.8782,0.0672,0.0324,0.8937,True
bb47871c-7d66-40e3-a975-80976c74f324,6.9446,6.9446,overture_height,provided,,,gabled,,False,135.7764,1996,0.0,0.94,48.51,134,pixel_centre,135.7764,338.6649,474.4413,107.4052,28.3712,169.3324,167.1221,2.2103,274.5273,30.5814,0.0645,0.0316,0.8998,21.2784,114.498,169.3325,88.5724,80.7601,109.8508,195.2581,0.4116,0.2676,0.36,21.2784,114.498,169.3326,87.9684,81.3642,109.2468,195.8622,0.4128,0.2567,0.3581,118.551,17.2254,169.3326,162.0994,7.2332,280.6504,24.4585,0.0516,0.0165,0.9198,0.2351,0.1431,0.6344,True
f83d20cb-eb5a-401b-8d9e-382c8bbdd839,7.0108,7.0108,overture_height,provided,,,gabled,,False,136.8673,1997,0.0,0.37,67.88,137,pixel_centre,136.8673,343.7325,480.5998,62.939,73.9283,171.8744,136.9902,34.8842,199.9292,108.8125,0.2264,0.1323,0.6476,62.939,73.9283,171.797,117.0023,54.7947,179.9413,128.723,0.2678,0.1736,0.583,70.9312,65.9361,171.8581,161.3611,10.497,232.2923,76.433,0.159,0.1184,0.7524,136.8673,0.0,171.8581,171.8581,0.0,308.7254,0.0,0.0,0.0,1.0,0.1633,0.1061,0.7457,True
